SQ_CANDIDATO,NR_CANDIDATO,NM_CANDIDATO,NR_PARTIDO,NM_PARTIDO
210002223876,15,REGINALDO CARVALHO BARBOSA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002108273,45612,EDIMILSON ROCHA NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002118409,15555,PAULO CEZAR KOHAUT DA SILVA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002172617,22022,VILSON ZAGO MULLER,22,PARTIDO LIBERAL
210002172629,22345,VANESSA MENDONÇA DE ARRUDA,22,PARTIDO LIBERAL
210002187671,10100,PAULO SERGIO TERRA,10,REPUBLICANOS
210002328221,44044,ODAIR WINTER,44,UNIÃO BRASIL
210002104573,11666,PAULO HENRIQUE ZANIN,11,PROGRESSISTAS
210002190855,22123,AMANDA DEMETRIO DOS SANTOS,22,PARTIDO LIBERAL
210002123297,40777,JUCILEIA GALHARDO REICHERT,40,PARTIDO SOCIALISTA BRASILEIRO
210002182284,11,PATRICIA PARE DA COSTA,20,PODEMOS
210002187282,11333,ODELEI BACKES,11,PROGRESSISTAS
210002327765,15170,ADEMIR RADAELLI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002191611,20000,JAQUELINE MARQUES DE SOUZA,20,PODEMOS
210002193273,40212,MARIA ALBERTINA PEREIRA MACHADO,40,PARTIDO SOCIALISTA BRASILEIRO
210002194024,12601,IDENO JOSÉ SPERANDIO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002237187,10999,DEISEANE RODRIGUES SILVEIRA,10,REPUBLICANOS
210001926025,15024,TEILOR CLEBER CARPES,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001931525,15333,RUI ANTONIO BORBA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001930367,11444,JORGE ALEXANDRE WINCK DE MELLO,11,PROGRESSISTAS
210001931545,10333,VERA LUCIA FERNANDES MAIDANA,10,REPUBLICANOS
210002038351,12222,FELIPE DA COSTA CARVALHO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002039340,15667,DANUSA EUNICE JAEGER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002040729,22555,RAFAELLA BRUM,22,PARTIDO LIBERAL
210002047933,45789,NICOLAS DA SILVA FREITAS,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002048660,15,LUIZ CARLOS PINTO RIBEIRO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002127493,23123,EDUARDO ARAUJO VIEIRA,23,CIDADANIA
210002131222,15555,GENECI TERESINHA BORGES ZANELLA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001983853,13123,MARIA JUSCEMARA VELHO DE MACEDO,13,PARTIDO DOS TRABALHADORES
210001988326,15123,LAUDI PALHARINI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002361054,11789,RAFAELA KROEFF,11,PROGRESSISTAS
210002038793,18888,CRISTINA CARDOSO SCREMIN,18,REDE SUSTENTABILIDADE
210002039511,11234,LISANDRA MERGEN,11,PROGRESSISTAS
210002041603,15369,JOSÉ CELSO BRITO TEIXEIRA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002044428,22100,DIOGENES PISSAIA RAMIRES,22,PARTIDO LIBERAL
210002045944,15321,SIMONE TERESINHA SMOLAREK PEREIRA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002127496,23713,TAICIANE ROMAN SAN MARTIN TEIXEIRA DE MELO,23,CIDADANIA
210002361273,12,JARDEL SILVEIRA,11,PROGRESSISTAS
210002136059,13855,GENTIL PAZ BOENO,13,PARTIDO DOS TRABALHADORES
210002137180,13123,SIMONE ZANI BEATRICCI,13,PARTIDO DOS TRABALHADORES
210002140775,55444,SANDRA REGINA ROBALDO,55,PARTIDO SOCIAL DEMOCRÁTICO
210002199244,15777,ANGELA MARIA DA SILVA REGINATO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002199956,12123,IVANI DE JESUS MOREIRA DOS SANTOS,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002201848,10115,CLAUDENIR ALVES MACIEL,10,REPUBLICANOS
210002207820,11269,MONICA DE FRAGA TROCHINSKI,11,PROGRESSISTAS
210002256388,10222,PATRICK EZEQUIEL FAGUNDES CAMARGO,10,REPUBLICANOS
210002262202,12000,NAYAN FELIPH CARVALHO DALBOSCO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002262204,12421,LUISE VIEIRA REBELLO DA SILVA,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001949724,13456,JEAN PABLO SAGGIN DA ROSA,13,PARTIDO DOS TRABALHADORES
210001953963,55008,LUIZ CARLOS CE,55,PARTIDO SOCIAL DEMOCRÁTICO
210002133036,15300,CARLA JANAINA VILNECK,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001954781,40678,STEFANO GONCALVES COBALCHINI,40,PARTIDO SOCIALISTA BRASILEIRO
210002134755,11333,GERCI CARESIA SCHIO,11,PROGRESSISTAS
210002136056,13013,ARIVALDES SASSET,13,PARTIDO DOS TRABALHADORES
210002196185,12222,LEILA MARIA DA SILVA PIZZAMIGLIO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002201819,25190,CRISTIANO BECKER DA SILVA,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210002207816,11000,BRUNO TEIXEIRA DA SILVA,11,PROGRESSISTAS
210002256094,11603,DELMAR GALVÃO BRANCO,11,PROGRESSISTAS
210002257051,22,EVANDRO BIFF,22,PARTIDO LIBERAL
210001996523,12040,DANIEL TROES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002265984,11222,TIAGO ANTÔNIO SOARES,11,PROGRESSISTAS
210002266148,22,PAULO MEZZAROBA,22,PARTIDO LIBERAL
210001997409,15567,IRONI SALVADOR BATISTA DE LIMA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001998852,13300,EMANUELE MANTOVANI,13,PARTIDO DOS TRABALHADORES
210002000072,20430,VALDECIR SANTOS DE OLIVEIRA,20,PODEMOS
210002001531,12,ODILA JUSTINA BAU,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002001960,10333,DENIR MOREIRA,10,REPUBLICANOS
210002050704,11222,PAULO ROBERTO NOBRE DOS SANTOS,11,PROGRESSISTAS
210002056971,44144,FERNANDO ALBERTO GEHRKE,44,UNIÃO BRASIL
210002057908,15234,LUCINEIDE NEVES DOS SANTOS LIMA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002060684,11222,CIRO ARI JAGNOW,11,PROGRESSISTAS
210002145866,40000,TAMIRES FURTADO OLIVEIRA ROCKENBACH,40,PARTIDO SOCIALISTA BRASILEIRO
210002147194,15555,NELSONIR SILVA DO NASCIMENTO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002151086,13111,ROQUE VANDERLEI DA SILVA,13,PARTIDO DOS TRABALHADORES
210002151154,45111,DENISE DE OLIVEIRA GUEDES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002151174,45678,MARCIA ISABEL LOPES CULAU,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002155991,15777,TIAGO SCHEFFER BALTAZAR,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002157903,44444,ROBSON DA CRUZ VARGAS,44,UNIÃO BRASIL
210001883492,20036,TATIANE SOARES CORRÊA,20,PODEMOS
210001938418,12333,MARIA LIDIANE KREWER RODRIGUES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001950032,11122,RAQUEL SUTEL RODRIGUES,11,PROGRESSISTAS
210002286257,13444,ROSANE FATIMA CHEMIN,13,PARTIDO DOS TRABALHADORES
210002348216,13013,SALETE MARIA ROMITTI MAGLIA,13,PARTIDO DOS TRABALHADORES
210002349492,12212,MOACIR ROGERIO BETT,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002352230,10777,ADIR TEODORO,10,REPUBLICANOS
210001952986,10700,SANDRO CARVALHO DE MORAES,10,REPUBLICANOS
210001996095,44727,JORGE LARRI DURAND DUTRA,44,UNIÃO BRASIL
210001999692,55175,NAIR FATIMA FANTON,55,PARTIDO SOCIAL DEMOCRÁTICO
210002006835,40777,MARIA APARECIDA CAVALHEIRO GONÇALVES,40,PARTIDO SOCIALISTA BRASILEIRO
210002054480,21021,ONEIDER VARGAS DE SOUZA,21,PARTIDO COMUNISTA BRASILEIRO
210002059896,12612,DANIELA LORENZI,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002284237,15145,ADEMIR OLIVEIRA MARTINS,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002284356,10207,MARIA DOS SANTOS SILVA,10,REPUBLICANOS
210002063157,45222,ARTÊMIO ARI ALBUQUERQUE,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002063944,15,ADEMIR VILLERS DA CRUZ,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002350534,44360,IVO HENRIQUE STREB,44,UNIÃO BRASIL
210002149784,15,LEONEL CARDOSO SCHAEFER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002151972,22,ANTONIO ELEMAR PAULUS,22,PARTIDO LIBERAL
210002360330,55555,DALTRO MOACIR UTTEICH,55,PARTIDO SOCIAL DEMOCRÁTICO
210002157316,12222,WALTER ANTÔNIO MARTINI,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002225770,22,AIRTON JOSE DE SOUZA,22,PARTIDO LIBERAL
210002250407,45116,ADÃO CARLOS ALEXANDRE LOPES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002228280,12112,ROBESON OSS-EMER,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002231169,15153,RONI SILVEIRA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002232641,10123,ADRIANO DA SILVA TULICZEWSKI,10,REPUBLICANOS
210002293862,11111,MARISA MARIOTTI,11,PROGRESSISTAS
210002296400,10,ANTONIO CARESIA,10,REPUBLICANOS
210002301663,11011,MAIRA AIDÊ BITENCOURT DE DAVID,11,PROGRESSISTAS
210002246647,12283,GERUSA BERTÓ,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002246893,15640,LUIS CARLOS SOARES MARION,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002248191,11,ANTONIO OLGI DA SILVA MARTINS,11,PROGRESSISTAS
210002310363,13713,ADÃO EZEQUIEL MARTINS SOARES,13,PARTIDO DOS TRABALHADORES
210002310661,22169,ADRIANO BIERHALS BERGMANN,22,PARTIDO LIBERAL
210002311397,13678,CAREN CRISTIANE DA ROSA CASTENCIO,13,PARTIDO DOS TRABALHADORES
210002228109,12,ROLAND SCHATZ,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002230294,15222,DIEGO BALDASSO DONATTI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002290864,10101,VANESSA LASSEM,10,REPUBLICANOS
210002294331,13555,VILMAR SOUSA DA SILVA,13,PARTIDO DOS TRABALHADORES
210002297188,13123,ODETE POZZAN SCHMITZ,13,PARTIDO DOS TRABALHADORES
210002319894,11615,ÉRICO VENÂNCIO PADILHA,11,PROGRESSISTAS
210002319897,11513,ANDREIA MAIA DE LIMA,11,PROGRESSISTAS
210002320614,10333,JOSMAR ADÃO RODRIGUES,10,REPUBLICANOS
210002240088,45190,ADAO MARTINHO PACHECO SANTOS,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002252246,11234,ELAINE FATIMA BERNARDI ZIMMERMANN,11,PROGRESSISTAS
210002310403,11222,CESAR SILVESTRE DURKS,11,PROGRESSISTAS
210002310948,13444,JENIFER PADILHA BORGHARDT,13,PARTIDO DOS TRABALHADORES
210002311608,15555,TIAGO SILVEIRA LUCCA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002304383,11611,INÊS PAULINA NAPP PERTILE,11,PROGRESSISTAS
210001908697,45000,LEONARDO OLIVEIRA CAMARGO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001908731,20022,JULIANE DA SILVA PIRES,20,PODEMOS
210001911436,45123,PRISCILA DANDA DA SILVA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001918736,15,RONIEL DA SILVA VIEGAS,11,PROGRESSISTAS
210001972021,13610,INES MARIA MEINERZ,13,PARTIDO DOS TRABALHADORES
210001972360,15,JORGE BENVENUTTI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001978252,22000,ALEX DA SILVA BANDEIRA,22,PARTIDO LIBERAL
210001980322,11232,HELENA MARIA SCHNEIDER,11,PROGRESSISTAS
210002024474,45,ZELOVIR PEDRO RUBINI,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002027563,13456,SANDRA TATIANE CARDOSO GUERRA,13,PARTIDO DOS TRABALHADORES
210002333377,77013,ROSARIA MARIA DA SILVA ROSSMANN,77,SOLIDARIEDADE
210002343455,45013,JOSE ORACILDO DA SILVA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002345459,55732,LUIS CLOVIS GOULART MACIEL,55,PARTIDO SOCIAL DEMOCRÁTICO
210001909064,55666,JANINE OLIVEIRA MARTINS,55,PARTIDO SOCIAL DEMOCRÁTICO
210001913511,11555,LUSÁRA CECÍLIA MESQUITA GOMES MACHADO,11,PROGRESSISTAS
210001971451,12,EDUARDO DE OLIVEIRA LUONGO,40,PARTIDO SOCIALISTA BRASILEIRO
210001974848,22192,JAQUELINE RIBEIRO DOS SANTOS MACHADO,22,PARTIDO LIBERAL
210001976273,10110,NERI GOMES FERREIRA,10,REPUBLICANOS
210001977721,11123,LEANDRO ADAMATTI,11,PROGRESSISTAS
210001978249,22777,MARIA ANDRESA BIZARRO,22,PARTIDO LIBERAL
210001980753,55444,ADRIANO JOSE FUHR,55,PARTIDO SOCIAL DEMOCRÁTICO
210002023132,20123,MARLENE DE FATIMA RIBEIRO BRANDÃO,20,PODEMOS
210002023657,15616,SCHANA LIMA DOS REIS,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002025439,11222,GENECI VERÔNICA VOLFF,11,PROGRESSISTAS
210002027564,13555,JOSE CLAUDIO MACIEL TASCA,13,PARTIDO DOS TRABALHADORES
210002031314,12,VALDECIR MARIANO PINTO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002336346,23223,ÁURIO CARVALHO SPENGLER,23,CIDADANIA
210002214588,45615,ELISA MARA ROCKE DE SOUZA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002278410,11611,JOAO PELET MACHADO,11,PROGRESSISTAS
210002138141,12369,JÚLIA CAROLINA DA SILVA FERREIRA,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002144430,25228,EDSON JOSÉ DE AZEVEDO,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210002198316,15655,ROSE FENNER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002265725,15777,LISANDRO BERVIAN,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001901146,45444,ALINE MARIA TOMKELSKI,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001908657,45777,MATHEUS RODRIGUES DA SILVA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001969606,11117,SALETE TRINDADE GUIMARÃES,11,PROGRESSISTAS
210001969845,15000,SONIA REJANE FAGUNDES,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002141069,12612,EVERTON DA SILVA BONORINO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002144396,15555,JAIRO VIDMAR,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002196455,11607,OSÓRIO ANTUNES DOS SANTOS,11,PROGRESSISTAS
210002197065,13,JUARES ADELMIR MAIDANA,13,PARTIDO DOS TRABALHADORES
210002066068,23001,CHEILA MARIA SCHRÖER,23,CIDADANIA
210002200678,55678,GERALDO SZCZECINSKI,55,PARTIDO SOCIAL DEMOCRÁTICO
210002201185,45789,GILMAR DA SILVA MORAES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002201613,11789,DANIEL DOS SANTOS VARGAS,11,PROGRESSISTAS
210002202909,22100,OILQUER JOAO SOARES DOS SANTOS,22,PARTIDO LIBERAL
210002268102,44556,ELIETE GONCHOROSKI PEREIRA DIAS,44,UNIÃO BRASIL
210002268109,44625,ENIO JACOB HAAG,44,UNIÃO BRASIL
210002070007,44222,MONICA SILVEIRA MONTELLI,44,UNIÃO BRASIL
210002070194,10200,THAIS LOPES DA SILVA RODRIGUES,10,REPUBLICANOS
210002070963,11211,NODIR DA SILVA MARONESE,11,PROGRESSISTAS
210002205449,15390,CLEUZA MARIA TRES,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002210669,11400,ENIZAR DA ROSA DOMINGOS,11,PROGRESSISTAS
210002268939,45219,JOSE VALDECIR NERIS DE MORAES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002076535,15555,SILVANO KAIPPER LIMA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002260267,55456,JULIANA COLLET,55,PARTIDO SOCIAL DEMOCRÁTICO
210002261436,11070,GISELE FREISLEBEN HORST,11,PROGRESSISTAS
210002263964,13777,ANGELO LUBAS DOS SANTOS,13,PARTIDO DOS TRABALHADORES
210002264429,45111,SABRINA LUTTERBECK,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002165192,22022,ELISIANE RIEDER,22,PARTIDO LIBERAL
210002168613,40123,IAN BRESCANSIN,40,PARTIDO SOCIALISTA BRASILEIRO
210002223422,22123,MURILO FAGUNDES DE OLIVEIRA VESTPHALEN,22,PARTIDO LIBERAL
210002223431,22777,MIRIAM JAQUELINE COELHO DA SILVA,22,PARTIDO LIBERAL
210002267210,15015,JUCILENE PAULOS WEIRICH,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001883690,20180,BARBARA PENNA DE MORAES SOUZA,20,PODEMOS
210001883692,20041,SANDRO ALEX MACHADO DOS SANTOS,20,PODEMOS
210001883759,40000,MAXWEL LUIS DE MATOS,40,PARTIDO SOCIALISTA BRASILEIRO
210001883821,22123,PATRICIA SILVANA WALLAUER,22,PARTIDO LIBERAL
210001941030,15123,ADALCIR RODRIGUES DA SILVA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001943709,11000,VALERIO PEREIRA VICENTE,11,PROGRESSISTAS
210002275854,11666,FABIO JOSÉ DOS REIS,11,PROGRESSISTAS
210002282725,12345,MILTON EUCLIDES DORNELLES DA SILVA,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002282728,12000,ANDREI JEFERSON CEMBRANEL,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002283806,11959,CLARETE CATARINA RIVAS OLIVEIRA,11,PROGRESSISTAS
210002052067,11234,AILTON DA CUNHA VARGAS,11,PROGRESSISTAS
210002052283,55888,RODRIGO DOS SANTOS DA ROSA,55,PARTIDO SOCIAL DEMOCRÁTICO
210002032186,10010,SIMONE CRISTINA WINTER FANTINEL BILO,10,REPUBLICANOS
210002059061,12123,BENO MARTIN,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002109653,11,IVANCUR SECKLER,11,PROGRESSISTAS
210002147013,45666,NERI ALBERTO BALEN,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002151599,45,RAFAEL BORTOLETTI DALLA NORA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002174794,12121,CARLOS EDUARDO DIAS MILANEZ,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002155987,15999,SIMONE RODRIGUES NUNES,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002156441,12345,EVA ROSANE SCHMITT,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002157907,44386,TATIELI SILVA DOS SANTOS,44,UNIÃO BRASIL
210002233445,11041,TANIA GERUSA DOS SANTOS E SILVA,11,PROGRESSISTAS
210001956885,10013,ALISSON VINICIUS DIAS,10,REPUBLICANOS
210001994302,44777,JACINTO EDSON GUIMARÃES DA ROSA,44,UNIÃO BRASIL
210001995370,40348,LUIS CARLOS FAGUNDES RUAS,40,PARTIDO SOCIALISTA BRASILEIRO
210001895068,20123,VALMOR DE OLIVEIRA DOMINGOS,20,PODEMOS
210001895087,15222,CARLOS JAIR SERINI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001898419,11711,MARCOS AURELIO BASSANI FERREIRA,11,PROGRESSISTAS
210001906794,20,ODAIR ANDRE ROSSETTO,20,PODEMOS
210001960301,11789,NEUZA DEUZINA LOUREIRO ARNDT,11,PROGRESSISTAS
210001961855,11123,FELIPE MONACO LOPES,11,PROGRESSISTAS
210001962146,15000,SANDRO RODRIGO DA ROCHA SANTOS,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001964931,13420,DIEGO JOSÉ FICAGNA,13,PARTIDO DOS TRABALHADORES
210001996909,11666,IGOR RENOSTO SARTOR,11,PROGRESSISTAS
210002001655,20,MARILENE SESSIM FERREIRA,44,UNIÃO BRASIL
210002010498,10123,MARIA LUIZA SANTOS DE PAULA,10,REPUBLICANOS
210002013894,13007,ATHEROS CIDES DOS SANTOS,13,PARTIDO DOS TRABALHADORES
210002013899,13654,AGRIPINO DA ROSA TRINDADE,13,PARTIDO DOS TRABALHADORES
210002005348,55777,GILBERTO RAUBER,55,PARTIDO SOCIAL DEMOCRÁTICO
210002018366,12300,JEAN WILLIAN ALVES GONÇALVES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002066090,23456,LAURA PADULA KLEIN,23,CIDADANIA
210002069880,20456,SIRLETI LUCIANI SPARRENBERGER,20,PODEMOS
210002059891,12345,LEVI ANTONIO OLIVEIRA BUENO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002060021,13500,NEOMAR FARIAS RODRIGUES,13,PARTIDO DOS TRABALHADORES
210002060113,77648,GABRIEL PIRES DA ROCHA MICHELI,77,SOLIDARIEDADE
210002062765,11999,CLAUDIOMIRO RISSOTTO,11,PROGRESSISTAS
210002075812,40455,OLIDIO DE OLIVEIRA,40,PARTIDO SOCIALISTA BRASILEIRO
210002077245,15000,WILLIAM MARTINS BENDER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002160749,55123,DILSON DE AVILA,55,PARTIDO SOCIAL DEMOCRÁTICO
210002161917,12000,ALEX FERNANDES TASSO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002146782,44666,GERALDO DAMO,44,UNIÃO BRASIL
210002147131,44,CLARISSE CELESTE LOPES ROHDE DUTRA,44,UNIÃO BRASIL
210002151085,13613,MARCOS ANTONIO NEVES DOS SANTOS,13,PARTIDO DOS TRABALHADORES
210002164193,22123,DAIANE DA SILVA CAMPOS,22,PARTIDO LIBERAL
210002164513,11000,LUIZ ALBERTO VOIGT,11,PROGRESSISTAS
210002155059,13690,ELIANE VICENTE,13,PARTIDO DOS TRABALHADORES
210002156593,11888,FABIANO HENZ,11,PROGRESSISTAS
210002157866,44123,ODAIR KOCH,44,UNIÃO BRASIL
210002157993,12001,CARLOS ANTONIO SOARES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001919771,40888,WESLEY MENEZES DOS SANTOS,40,PARTIDO SOCIALISTA BRASILEIRO
210001922675,12345,MAICON VINICIUS PAZ DE MIRANDA,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001923700,11111,LUCIANO RAFAEL GOI DOS SANTOS,11,PROGRESSISTAS
210001924659,44789,JOSEMAR DAL BOSCO,44,UNIÃO BRASIL
210001929784,12666,ZULEICA DE JESUS ANDRÉ,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001933018,25222,GERUSA DA SILVA BAPTISTA,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210001984374,10300,LUIZ ANDRÉ DE OLIVEIRA,10,REPUBLICANOS
210001990964,22114,UBIRATAN NOGUEIRA SOARES,22,PARTIDO LIBERAL
210002033612,11111,ILARIO FRANCISCO BALESTRIN,11,PROGRESSISTAS
210002041756,40004,CECILIA VARGAS HERZER,40,PARTIDO SOCIALISTA BRASILEIRO
210002043330,44477,CRISLAINE VIANA DAS NEVES,44,UNIÃO BRASIL
210002045440,11222,LISETE SCHAEFER DA SILVA,11,PROGRESSISTAS
210002048930,11222,EVERTON LUIS KWATKOSKI ANTUNES,11,PROGRESSISTAS
210002126870,15000,ELVIO JOAO ROHDE,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002132355,15,RODRIGO MAI GUARIENTI,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002109604,22444,CASSIA ADRIELI CAXAMBU,22,PARTIDO LIBERAL
210002112650,11444,MARIA RITA PETRY COSTA,11,PROGRESSISTAS
210002306192,12777,ALZIRA LUIZA DA SILVA AGUIAR,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002124247,22000,JAIR ANDRE BOMBARDELLI SCHAIDHAUER,22,PARTIDO LIBERAL
210002170446,15236,IBERÊ REGINALDO CABRAL,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002173032,12300,SIMONE VARGAS LUNKES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002192842,22,ANDRE VIANINI,22,PARTIDO LIBERAL
210002235607,15888,LEANDRO PRESTES VIANA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002236126,13113,FLÁVIO RIOS FIORAVANTI,13,PARTIDO DOS TRABALHADORES
210002237124,25022,ADIR CARLESSO,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210002327763,15115,BEATRIZ ALEXANDRE GHENO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001923492,22688,MARIVANE RODRIGUES DA SILVA,22,PARTIDO LIBERAL
210001927835,27111,SANDRO LUIS DA SILVA OLIVEIRA,27,DEMOCRACIA CRISTÃ
210001982327,20500,LAÉRCIO FERNANDES,20,PODEMOS
210001982945,15011,RAFAEL BISSOLOTTI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001987065,55377,NEIVA FRUBEL,55,PARTIDO SOCIAL DEMOCRÁTICO
210001988669,11111,JOÃO BATISTA SCHARDOSIM JUNIOR,11,PROGRESSISTAS
210001993453,55772,BARBARA RENCK FELTES,55,PARTIDO SOCIAL DEMOCRÁTICO
210002032867,55111,WILE PEREIRA SOARES,55,PARTIDO SOCIAL DEMOCRÁTICO
210002039506,15300,DILCEU HEBERLE DAVILA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002039833,44888,CINTIA VIEIRA ALONSO,44,UNIÃO BRASIL
210002043337,44000,MARCIO ANTONIO DA SILVA,44,UNIÃO BRASIL
210002124656,44117,MARINES DAL CASTEL DE CEZARO,44,UNIÃO BRASIL
210002126912,15333,JEFFERSON VIANNA MORALES,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002129746,13111,FABIANE MACHADO DA SILVEIRA,13,PARTIDO DOS TRABALHADORES
210002306209,55777,UBIRATAN FERREIRA CRUZ JUNIOR,55,PARTIDO SOCIAL DEMOCRÁTICO
210002360757,10010,CLEITON LUIS DELEVATTI,10,REPUBLICANOS
210002249003,25222,KELVIN EMANUEL DE ABREU TEIXEIRA,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210002283814,11111,MICHELE MACIEL CARVALHO,11,PROGRESSISTAS
210002284208,15555,FERNANDO SANTOS DE JESUS,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002346908,13777,PEDRO DA SILVA CAMARGO,13,PARTIDO DOS TRABALHADORES
